Date,Ticker,Sector,Return,Market_Return,Risk_Free_Rate,Excess_Return,Excess_Market_Return,Lagged_Return,Volatility,Momentum,Technology,Financials,Healthcare,Consumer
2011-07-01,MSFT,Technology,0.0538464429636735,-0.0214744253066662,3.3333333333333335e-05,0.05381310963034017,-0.021507758639999534,0.0463985501307795,0.0695734011441348,0.1572425051780364,1,0,0,0
2011-07-01,NVDA,Technology,-0.1323712711918253,-0.0214744253066662,3.3333333333333335e-05,-0.13240460452515862,-0.021507758639999534,-0.2045907233209176,0.20570243371420283,0.5612141411797411,1,0,0,0
2011-07-01,PFE,Healthcare,-0.065533960911826,-0.0214744253066662,3.3333333333333335e-05,-0.06556729424515934,-0.021507758639999534,-0.0303301003312588,0.04553561210752098,0.5057476126369249,0,0,1,0
2011-07-01,PG,Consumer,-0.0327195154989126,-0.0214744253066662,3.3333333333333335e-05,-0.03275284883224594,-0.021507758639999534,-0.0511944056204348,0.03748624336470438,0.09333114558876976,0,0,0,1
2011-07-01,UNH,Healthcare,-0.03461917114051,-0.0214744253066662,3.3333333333333335e-05,-0.03465250447384333,-0.021507758639999534,0.0537280591920186,0.045517614798411155,0.8418640467417611,0,0,1,0
2011-07-01,WMT,Consumer,-0.0080915880025899,-0.0214744253066662,3.3333333333333335e-05,-0.008124921335923234,-0.021507758639999534,-0.0313001101529838,0.043805718663604276,0.13335847531176626,0,0,0,1
2011-08-01,AAPL,Technology,-0.0144692852197577,-0.0567911079523288,1.6666666666666667e-05,-0.014485951886424367,-0.056807774618995464,0.1632853529850797,0.06930355368847903,0.5179005043735161,1,0,0,0
2011-08-01,AMZN,Technology,-0.0327611030495376,-0.0567911079523288,1.6666666666666667e-05,-0.03277776971620427,-0.056807774618995464,0.0881706419031886,0.07452509047252943,0.8875224059677405,1,0,0,0
2011-08-01,BAC,Financials,-0.1585993962536993,-0.0567911079523288,1.6666666666666667e-05,-0.15861606292036595,-0.056807774618995464,-0.1132961040176068,0.09767505615685039,-0.3061281231633618,0,1,0,0
2011-08-01,C,Financials,-0.189929294713361,-0.0567911079523288,1.6666666666666667e-05,-0.18994596138002767,-0.056807774618995464,-0.079250679594742,0.07079695454931074,-0.0646472873081475,0,1,0,0
2011-08-01,COST,Consumer,0.0037061181398236,-0.0567911079523288,1.6666666666666667e-05,0.0036894514731569336,-0.056807774618995464,-0.0368048534530854,0.05798223299092521,0.397215553681723,0,0,0,1
2011-08-01,GOOGL,Technology,-0.1039109146687815,-0.0567911079523288,1.6666666666666667e-05,-0.10392758133544816,-0.056807774618995464,0.1921679879461952,0.10272135785212391,0.24510675246512026,1,0,0,0
2011-08-01,GS,Financials,-0.1389197436406883,-0.0567911079523288,1.6666666666666667e-05,-0.13893641030735496,-0.056807774618995464,0.0141260235518909,0.06263146051278957,-0.09663920302341333,0,1,0,0
2011-08-01,JNJ,Healthcare,0.0155887355559274,-0.0567911079523288,1.6666666666666667e-05,0.015572068889260734,-0.056807774618995464,-0.0260069246128087,0.04829025130662724,0.15575254620897772,0,0,1,0
2011-08-01,JPM,Financials,-0.0657414138385558,-0.0567911079523288,1.6666666666666667e-05,-0.06575808050522247,-0.056807774618995464,-0.0119687012844009,0.0603787568745603,0.01351478711320242,0,1,0,0
2011-08-01,KO,Consumer,0.0358769028793541,-0.0567911079523288,1.6666666666666667e-05,0.035860236212687434,-0.056807774618995464,0.018017626976807,0.027803009064854983,0.27022736966936245,0,0,0,1
2011-08-01,MCD,Consumer,0.0454440089064958,-0.0567911079523288,1.6666666666666667e-05,0.04542734223982914,-0.056807774618995464,0.0256165915720734,0.025835452273051937,0.27904320471439403,0,0,0,1
2011-08-01,MRK,Healthcare,-0.0301789632471994,-0.0567911079523288,1.6666666666666667e-05,-0.030195629913866068,-0.056807774618995464,-0.0223910468783399,0.048060675923419026,0.03438722810495842,0,0,1,0
2011-08-01,MS,Financials,-0.2118073650917205,-0.0567911079523288,1.6666666666666667e-05,-0.21182403175838715,-0.056807774618995464,-0.033029250981182,0.06126580193263597,-0.16934487929221742,0,1,0,0
2011-08-01,MSFT,Technology,-0.0291972937075705,-0.0567911079523288,1.6666666666666667e-05,-0.02921396037423717,-0.056807774618995464,0.0538464429636735,0.06245695818247267,0.08725206665456131,1,0,0,0
2011-08-01,NVDA,Technology,-0.0375992349896414,-0.0567911079523288,1.6666666666666667e-05,-0.037615901656308064,-0.056807774618995464,-0.1323712711918253,0.20811997390138698,0.5048966365561656,1,0,0,0
2011-08-01,PFE,Healthcare,-0.0140260669665596,-0.0567911079523288,1.6666666666666667e-05,-0.014042733633226267,-0.056807774618995464,-0.065533960911826,0.05362442170698423,0.33765496617477075,0,0,1,0
2011-08-01,PG,Consumer,0.0440996247304472,-0.0567911079523288,1.6666666666666667e-05,0.044082958063780535,-0.056807774618995464,-0.0327195154989126,0.03903515702085531,0.03715404353936003,0,0,0,1
2011-08-01,UNH,Healthcare,-0.0425145957828783,-0.0567911079523288,1.6666666666666667e-05,-0.042531262449544964,-0.056807774618995464,-0.03461917114051,0.051255877232481394,0.651461731629968,0,0,1,0
2011-08-01,WMT,Consumer,0.0091060257323523,-0.0567911079523288,1.6666666666666667e-05,0.009089359065685634,-0.056807774618995464,-0.0080915880025899,0.04064911123984685,0.055669786414858535,0,0,0,1
2011-09-01,AAPL,Technology,-0.0091211267083278,-0.0717619880808965,8.333333333333334e-06,-0.009129460041661134,-0.07177032141422983,-0.0144692852197577,0.06525727468122716,0.5830113816331002,1,0,0,0
2011-09-01,AMZN,Technology,0.0046461213952082,-0.0717619880808965,8.333333333333334e-06,0.004637788061874867,-0.07177032141422983,-0.0327611030495376,0.07884474629958724,0.7241849763021515,1,0,0,0
2011-09-01,BAC,Financials,-0.2499945289128968,-0.0717619880808965,8.333333333333334e-06,-0.25000286224623014,-0.07177032141422983,-0.1585993962536993,0.10219346550212763,-0.3421436344112203,0,1,0,0
2011-09-01,C,Financials,-0.1748787693971889,-0.0717619880808965,8.333333333333334e-06,-0.17488710273052224,-0.07177032141422983,-0.189929294713361,0.0857021991168534,-0.1626473025096703,0,1,0,0
2011-09-01,COST,Consumer,0.0490295754277176,-0.0717619880808965,8.333333333333334e-06,0.04902124209438427,-0.07177032141422983,0.0037061181398236,0.057632260986597454,0.40760623683932473,0,0,0,1
2011-09-01,GOOGL,Technology,-0.0479147246426746,-0.0717619880808965,8.333333333333334e-06,-0.04792305797600793,-0.07177032141422983,-0.1039109146687815,0.10578518752993911,0.2020800304416377,1,0,0,0
2011-09-01,GS,Financials,-0.1839962195166931,-0.0717619880808965,8.333333333333334e-06,-0.18400455285002643,-0.07177032141422983,-0.1389197436406883,0.06951769990917517,-0.14322806593804638,0,1,0,0
2011-09-01,JNJ,Healthcare,-0.023443303857056,-0.0717619880808965,8.333333333333334e-06,-0.023451637190389334,-0.07177032141422983,0.0155887355559274,0.04725507143944734,0.1957957718838612,0,0,1,0
2011-09-01,JPM,Financials,-0.1980828035057142,-0.0717619880808965,8.333333333333334e-06,-0.19809113683904753,-0.07177032141422983,-0.0657414138385558,0.056365192198398924,0.047536130624475925,0,1,0,0
2011-09-01,KO,Consumer,-0.0410216427388167,-0.0717619880808965,8.333333333333334e-06,-0.04102997607215003,-0.07177032141422983,0.0358769028793541,0.028054377699494745,0.2976685452216721,0,0,0,1
2011-09-01,MCD,Consumer,-0.0220768946147114,-0.0717619880808965,8.333333333333334e-06,-0.022085227948044732,-0.07177032141422983,0.0454440089064958,0.025625790066340273,0.2762210957626028,0,0,0,1
2011-09-01,MRK,Healthcare,-0.0120844112374699,-0.0717619880808965,8.333333333333334e-06,-0.012092744570803234,-0.07177032141422983,-0.0301789632471994,0.04869595144843197,-0.016801462925985944,0,0,1,0
2011-09-01,MS,Financials,-0.2280001380493216,-0.0717619880808965,8.333333333333334e-06,-0.22800847138265493,-0.07177032141422983,-0.2118073650917205,0.08218724815679133,-0.28561896839059164,0,1,0,0
2011-09-01,MSFT,Technology,-0.0583797835658487,-0.0717619880808965,8.333333333333334e-06,-0.05838811689918203,-0.07177032141422983,-0.0291972937075705,0.05571858744969941,0.16074280248960204,1,0,0,0
2011-09-01,NVDA,Technology,-0.060105107428391,-0.0717619880808965,8.333333333333334e-06,-0.060113440761724334,-0.07177032141422983,-0.0375992349896414,0.20952201133992357,0.42658147441843175,1,0,0,0
2011-09-01,PFE,Healthcare,-0.0581082349871567,-0.0717619880808965,8.333333333333334e-06,-0.05811656832049003,-0.07177032141422983,-0.0140260669665596,0.05355119931701212,0.24345669253696434,0,0,1,0
2011-09-01,PG,Consumer,-0.00785203636885,-0.0717619880808965,8.333333333333334e-06,-0.007860369702183335,-0.07177032141422983,0.0440996247304472,0.04007195372133543,0.10131287200158878,0,0,0,1
2011-09-01,UNH,Healthcare,-0.0294614519969945,-0.0717619880808965,8.333333333333334e-06,-0.029469785330327833,-0.07177032141422983,-0.0425145957828783,0.057016283629058945,0.5179402772077184,0,0,1,0
2011-09-01,WMT,Consumer,-0.0171937621015697,-0.0717619880808965,8.333333333333334e-06,-0.01720209543490303,-0.07177032141422983,0.0091060257323523,0.039831763020824196,0.0875911987836655,0,0,0,1
2011-10-01,AAPL,Technology,0.0615232022007996,0.1077230384374414,1.6666666666666667e-05,0.06150653553413293,0.10770637177077473,-0.0091211267083278,0.05289192573171809,0.343858635506324,1,0,0,0
2011-10-01,AMZN,Technology,-0.0125791689082843,0.1077230384374414,1.6666666666666667e-05,-0.012595835574950967,0.10770637177077473,0.0046461213952082,0.04393358357835686,0.3767349254824306,1,0,0,0
2011-10-01,BAC,Financials,0.1160128552823585,0.1077230384374414,1.6666666666666667e-05,0.11599618861569183,0.10770637177077473,-0.2499945289128968,0.11649957580609988,-0.5307086867126226,0,1,0,0
2011-10-01,C,Financials,0.2330205950676522,0.1077230384374414,1.6666666666666667e-05,0.23300392840098552,0.10770637177077473,-0.1748787693971889,0.09487065804921982,-0.3444237489220279,0,1,0,0
2011-10-01,COST,Consumer,0.0136371409467799,0.1077230384374414,1.6666666666666667e-05,0.013620474280113233,0.10770637177077473,0.0490295754277176,0.045559551410413374,0.28898468677263867,0,0,0,1
2011-10-01,GOOGL,Technology,0.1506676448549491,0.1077230384374414,1.6666666666666667e-05,0.15065097818828244,0.10770637177077473,-0.0479147246426746,0.09626694104138458,-0.02044531215724077,1,0,0,0
2011-10-01,GS,Financials,0.1586460199657964,0.1077230384374414,1.6666666666666667e-05,0.15862935329912972,0.10770637177077473,-0.1839962195166931,0.081777896743604,-0.33952134503126774,0,1,0,0
2011-10-01,JNJ,Healthcare,0.0109904865739998,0.1077230384374414,1.6666666666666667e-05,0.010973819907333133,0.10770637177077473,-0.023443303857056,0.04086518434604459,0.06461727724337107,0,0,1,0
2011-10-01,JPM,Financials,0.1540502548496278,0.1077230384374414,1.6666666666666667e-05,0.15403358818296115,0.10770637177077473,-0.1980828035057142,0.0795388284611601,-0.1974838177688446,0,1,0,0
2011-10-01,KO,Consumer,0.0181462176259363,0.1077230384374414,1.6666666666666667e-05,0.01812955095926963,0.10770637177077473,-0.0410216427388167,0.03218944402172652,0.1882959886732649,0,0,0,1
2011-10-01,MCD,Consumer,0.0572767826520628,0.1077230384374414,1.6666666666666667e-05,0.05726011598539613,0.10770637177077473,-0.0220768946147114,0.028309871493704775,0.21466163081998313,0,0,0,1
2011-10-01,MRK,Healthcare,0.0677248440775986,0.1077230384374414,1.6666666666666667e-05,0.06770817741093194,0.10770637177077473,-0.0120844112374699,0.04641466023903929,-0.07222197911698458,0,0,1,0
2011-10-01,MS,Financials,0.3056993425761707,0.1077230384374414,1.6666666666666667e-05,0.30568267590950404,0.10770637177077473,-0.2280001380493216,0.1004041177469222,-0.4482746023973443,0,1,0,0
2011-10-01,MSFT,Technology,0.0699076865064496,0.1077230384374414,1.6666666666666667e-05,0.06989101983978294,0.10770637177077473,-0.0583797835658487,0.058135053817734136,0.041899096664604674,1,0,0,0
2011-10-01,NVDA,Technology,0.1830533569331505,0.1077230384374414,1.6666666666666667e-05,0.18303669026648384,0.10770637177077473,-0.060105107428391,0.20105129790268422,0.07106204643437608,1,0,0,0
2011-10-01,PFE,Healthcare,0.0893664480603335,0.1077230384374414,1.6666666666666667e-05,0.08934978139366684,0.10770637177077473,-0.0581082349871567,0.052747717450230006,0.07329899006371199,0,0,1,0
2011-10-01,PG,Consumer,0.0128209733309683,0.1077230384374414,1.6666666666666667e-05,0.012804306664301634,0.10770637177077473,-0.00785203636885,0.04035381685698597,0.08719973368333633,0,0,0,1
2011-10-01,UNH,Healthcare,0.0441538196990463,0.1077230384374414,1.6666666666666667e-05,0.04413715303237963,0.10770637177077473,-0.0294614519969945,0.05534639840038104,0.33097523797395145,0,0,1,0
2011-10-01,WMT,Consumer,0.0928707976227543,0.1077230384374414,1.6666666666666667e-05,0.09285413095608763,0.10770637177077473,-0.0171937621015697,0.03443660185451655,-0.004423583626604333,0,0,0,1
2011-11-01,AAPL,Technology,-0.0557832806070391,-0.0050587151070113,8.333333333333334e-06,-0.05579161394037243,-0.005067048440344633,0.0615232022007996,0.052940023873306,0.3448732973511255,1,0,0,0
2011-11-01,AMZN,Technology,-0.0993864342317581,-0.0050587151070113,8.333333333333334e-06,-0.09939476756509143,-0.005067048440344633,-0.0125791689082843,0.04465774275773808,0.29219868700817764,1,0,0,0
2011-11-01,BAC,Financials,-0.2035136541079933,-0.0050587151070113,8.333333333333334e-06,-0.20352198744132663,-0.005067048440344633,0.1160128552823585,0.12381912500726854,-0.4012730000553584,0,1,0,0
2011-11-01,C,Financials,-0.1301046603272755,-0.0050587151070113,8.333333333333334e-06,-0.13011299366060883,-0.005067048440344633,0.2330205950676522,0.11932956408693587,-0.2420610042105139,0,1,0,0
2011-11-01,COST,Consumer,0.0246242804437111,-0.0050587151070113,8.333333333333334e-06,0.02461594711037777,-0.005067048440344633,0.0136371409467799,0.04303680894641869,0.3423645307633967,0,0,0,1
2011-11-01,GOOGL,Technology,0.0113899404375095,-0.0050587151070113,8.333333333333334e-06,0.011381607104176166,-0.005067048440344633,0.1506676448549491,0.09377942806555138,-0.03431658516232494,1,0,0,0
2011-11-01,GS,Financials,-0.1249652927606009,-0.0050587151070113,8.333333333333334e-06,-0.12497362609393423,-0.005067048440344633,0.1586460199657964,0.08953700386169323,-0.31334069674472376,0,1,0,0
2011-11-01,JNJ,Healthcare,0.0051250987009126,-0.0050587151070113,8.333333333333334e-06,0.005116765367579267,-0.005067048440344633,0.0109904865739998,0.04028381278848451,0.04626093365078132,0,0,1,0
2011-11-01,JPM,Financials,-0.1011904839797716,-0.0050587151070113,8.333333333333334e-06,-0.10119881731310493,-0.005067048440344633,0.1540502548496278,0.09337885149846369,-0.06327322740001873,0,1,0,0
2011-11-01,KO,Consumer,-0.0159543929283448,-0.0050587151070113,8.333333333333334e-06,-0.015962726261678134,-0.005067048440344633,0.0181462176259363,0.029577097377145988,0.14593273176932264,0,0,0,1
2011-11-01,MCD,Consumer,0.0287556822190255,-0.0050587151070113,8.333333333333334e-06,0.028747348885692168,-0.005067048440344633,0.0572767826520628,0.0297187006887847,0.23040026792613144,0,0,0,1
2011-11-01,MRK,Healthcare,0.0362317552130939,-0.0050587151070113,8.333333333333334e-06,0.03622342187976057,-0.005067048440344633,0.0677248440775986,0.050990508292949446,-0.006159565181176552,0,0,1,0
2011-11-01,MS,Financials,-0.1590377490540966,-0.0050587151070113,8.333333333333334e-06,-0.15904608238742993,-0.005067048440344633,0.3056993425761707,0.1422842711686923,-0.2851157597472411,0,1,0,0
2011-11-01,MSFT,Technology,-0.0394290248860578,-0.0050587151070113,8.333333333333334e-06,-0.03943735821939113,-0.005067048440344633,0.0699076865064496,0.055839036434170486,0.023617487835985163,1,0,0,0
2011-11-01,NVDA,Technology,0.0560806835361067,-0.0050587151070113,8.333333333333334e-06,0.05607235020277337,-0.005067048440344633,0.1830533569331505,0.20641567331219174,0.23128121656456013,1,0,0,0
2011-11-01,PFE,Healthcare,0.0420560662144502,-0.0050587151070113,8.333333333333334e-06,0.042047732881116864,-0.005067048440344633,0.0893664480603335,0.05787006320070265,0.15243626214207073,0,0,1,0
2011-11-01,PG,Consumer,0.0172903847409187,-0.0050587151070113,8.333333333333334e-06,0.017282051407585368,-0.005067048440344633,0.0128209733309683,0.036949346421652554,0.03878071456705823,0,0,0,1
2011-11-01,UNH,Healthcare,0.0162535497901048,-0.0050587151070113,8.333333333333334e-06,0.016245216456771468,-0.005067048440344633,0.0441538196990463,0.05559892096274023,0.34853192407294387,0,0,1,0
2011-11-01,WMT,Consumer,0.0384343356234919,-0.0050587151070113,8.333333333333334e-06,0.038426002290158565,-0.005067048440344633,0.0928707976227543,0.04364163000613549,0.07498048895663323,0,0,0,1
2011-12-01,AAPL,Technology,0.0596546179978767,0.0085327636666361,8.333333333333334e-06,0.059646284664543366,0.008524430333302765,-0.0557832806070391,0.057858713742690325,0.22834647846023137,1,0,0,0
2011-12-01,AMZN,Technology,-0.0997972134002622,0.0085327636666361,8.333333333333334e-06,-0.09980554673359553,0.008524430333302765,-0.0993864342317581,0.05486122142062694,0.09629413271753018,1,0,0,0
2011-12-01,BAC,Financials,0.0240749520497796,0.0085327636666361,8.333333333333334e-06,0.02406661871644627,0.008524430333302765,-0.2035136541079933,0.1331240128587465,-0.5013466704456812,0,1,0,0
2011-12-01,C,Financials,-0.0422553538015031,0.0085327636666361,8.333333333333334e-06,-0.042263687134836435,0.008524430333302765,-0.1301046603272755,0.12338126877098402,-0.34538171353060143,0,1,0,0
2011-12-01,COST,Consumer,-0.0204182869559299,0.0085327636666361,8.333333333333334e-06,-0.02042662028926323,0.008524430333302765,0.0246242804437111,0.039424424481133494,0.2728463583712353,0,0,0,1
2011-12-01,GOOGL,Technology,0.0775954645173762,0.0085327636666361,8.333333333333334e-06,0.07758713118404287,0.008524430333302765,0.0113899404375095,0.0888356056152623,0.07860229047713374,1,0,0,0
2011-12-01,GS,Financials,-0.0529943480593287,0.0085327636666361,8.333333333333334e-06,-0.05300268139266203,0.008524430333302765,-0.1249652927606009,0.0939114800844563,-0.3799470372755227,0,1,0,0
2011-12-01,JNJ,Healthcare,0.0226917846892329,0.0085327636666361,8.333333333333334e-06,0.022683451355899567,0.008524430333302765,0.0051250987009126,0.038390102333707855,0.08904107648490012,0,0,1,0
2011-12-01,JPM,Financials,0.0736197100574664,0.0085327636666361,8.333333333333334e-06,0.07361137672413307,0.008524430333302765,-0.1011904839797716,0.09774736880247936,-0.1539746587104741,0,1,0,0
2011-12-01,KO,Consumer,0.0483158930231457,0.0085327636666361,8.333333333333334e-06,0.04830755968981237,0.008524430333302765,-0.0159543929283448,0.029970041669259744,0.09462574153531755,0,0,0,1
2011-12-01,MCD,Consumer,0.0582567522409476,0.0085327636666361,8.333333333333334e-06,0.058248418907614265,0.008524430333302765,0.0287556822190255,0.029654198058523568,0.25721340065234544,0,0,0,1
2011-12-01,MRK,Healthcare,0.0545456284092693,0.0085327636666361,8.333333333333334e-06,0.054537295075935965,0.008524430333302765,0.0362317552130939,0.049176694438471204,0.08482220676627827,0,0,1,0
2011-12-01,MS,Financials,0.0229885630708603,0.0085327636666361,8.333333333333334e-06,0.022980229737526968,0.008524430333302765,-0.1590377490540966,0.14792306002051,-0.38999585930120106,0,1,0,0
2011-12-01,MSFT,Technology,0.0224968924003059,0.0085327636666361,8.333333333333334e-06,0.022488559066972568,0.008524430333302765,-0.0394290248860578,0.05473290715497358,0.038142416693999426,1,0,0,0
2011-12-01,NVDA,Technology,-0.1132435046143571,0.0085327636666361,8.333333333333334e-06,-0.11325183794769043,0.008524430333302765,0.0560806835361067,0.20429211885486825,0.14841995697226484,1,0,0,0
2011-12-01,PFE,Healthcare,0.0890792413938128,0.0085327636666361,8.333333333333334e-06,0.08907090806047947,0.008524430333302765,0.0420560662144502,0.05280871240412839,0.28341927206444506,0,0,1,0
2011-12-01,PG,Consumer,0.0331422506944236,0.0085327636666361,8.333333333333334e-06,0.03313391736109027,0.008524430333302765,0.0172903847409187,0.03531753482490107,0.09160900540884964,0,0,0,1
2011-12-01,UNH,Healthcare,0.0391636041134613,0.0085327636666361,8.333333333333334e-06,0.03915527078012797,0.008524430333302765,0.0162535497901048,0.05553538709085644,0.3528126064606065,0,0,1,0
2011-12-01,WMT,Consumer,0.0146010142532702,0.0085327636666361,8.333333333333334e-06,0.014592680919936867,0.008524430333302765,0.0384343356234919,0.04445803769331182,0.1179470390369719,0,0,0,1
2012-01-01,AAPL,Technology,0.1271113505902528,0.0435830627049853,2.4999999999999998e-05,0.1270863505902528,0.0435580627049853,0.0596546179978767,0.05887789101257547,0.2555798638679645,1,0,0,0
2012-01-01,AMZN,Technology,0.1232813890258583,0.0435830627049853,2.4999999999999998e-05,0.12325638902585831,0.0435580627049853,-0.0997972134002622,0.06277216776310078,-0.038333363003201004,1,0,0,0
2012-01-01,BAC,Financials,0.2823737815382554,0.0435830627049853,2.4999999999999998e-05,0.2823487815382554,0.0435580627049853,0.0240749520497796,0.10706919297934518,-0.5808316941717879,0,1,0,0
2012-01-01,C,Financials,0.1676172646873064,0.0435830627049853,2.4999999999999998e-05,0.1675922646873064,0.0435580627049853,-0.0422553538015031,0.11345383903899744,-0.4432938753170006,0,1,0,0
2012-01-01,COST,Consumer,-0.0126020956381778,0.0435830627049853,2.4999999999999998e-05,-0.0126270956381778,0.0435580627049853,-0.0204182869559299,0.038075855350655136,0.16742834902072,0,0,0,1
2012-01-01,GOOGL,Technology,-0.1018578604990921,0.0435830627049853,2.4999999999999998e-05,-0.10188286049909209,0.0435580627049853,0.0775954645173762,0.0893986216656592,0.08742869030695699,1,0,0,0
2012-01-01,GS,Financials,0.2326659796605674,0.0435830627049853,2.4999999999999998e-05,0.2326409796605674,0.0435580627049853,-0.0529943480593287,0.08677008079385655,-0.4559767036580318,0,1,0,0
2012-01-01,JNJ,Healthcare,0.0050321439852647,0.0435830627049853,2.4999999999999998e-05,0.0050071439852647,0.0435580627049853,0.0226917846892329,0.038605411070366115,0.09889463842959101,0,0,1,0
2012-01-01,JPM,Financials,0.1218043997574289,0.0435830627049853,2.4999999999999998e-05,0.12177939975742891,0.0435580627049853,0.0736197100574664,0.09098550087746389,-0.19918012140914476,0,1,0,0
2012-01-01,KO,Consumer,-0.0348721424999181,0.0435830627049853,2.4999999999999998e-05,-0.0348971424999181,0.0435580627049853,0.0483158930231457,0.029965412150476597,0.09458626093297506,0,0,0,1
2012-01-01,MCD,Consumer,-0.0127576472680963,0.0435830627049853,2.4999999999999998e-05,-0.012782647268096302,0.0435580627049853,0.0582567522409476,0.029771171020797092,0.3466070710321425,0,0,0,1
2012-01-01,MRK,Healthcare,0.0273041968001175,0.0435830627049853,2.4999999999999998e-05,0.0272791968001175,0.0435580627049853,0.0545456284092693,0.049866727796860216,0.09415836372205955,0,0,1,0
2012-01-01,MS,Financials,0.2326502736478595,0.0435830627049853,2.4999999999999998e-05,0.2326252736478595,0.0435580627049853,0.0229885630708603,0.14220850434758342,-0.4390404238891724,0,1,0,0
2012-01-01,MSFT,Technology,0.1375198535630402,0.0435830627049853,2.4999999999999998e-05,0.1374948535630402,0.0435580627049853,0.0224968924003059,0.04381318749880522,-0.045156696848571376,1,0,0,0
2012-01-01,NVDA,Technology,0.0656566377612877,0.0435830627049853,2.4999999999999998e-05,0.0656316377612877,0.0435580627049853,-0.1132435046143571,0.2052392114719436,-0.10000016906656628,1,0,0,0
2012-01-01,PFE,Healthcare,-0.0110911931704614,0.0435830627049853,2.4999999999999998e-05,-0.0111161931704614,0.0435580627049853,0.0890792413938128,0.053224058921904654,0.28784146066471306,0,0,1,0
2012-01-01,PG,Consumer,-0.0550141434133175,0.0435830627049853,2.4999999999999998e-05,-0.0550391434133175,0.0435580627049853,0.0331422506944236,0.033378147905160326,0.07063549769912458,0,0,0,1
2012-01-01,UNH,Healthcare,0.0253674163658879,0.0435830627049853,2.4999999999999998e-05,0.0253424163658879,0.0435580627049853,0.0391636041134613,0.05428502138957205,0.42175604788582066,0,0,1,0
2012-01-01,WMT,Consumer,0.0331895196125373,0.0435830627049853,2.4999999999999998e-05,0.0331645196125373,0.0435580627049853,0.0146010142532702,0.04427308170549524,0.13763573202268065,0,0,0,1
2012-02-01,AAPL,Technology,0.1883104923659229,0.0405894637681172,7.5e-05,0.1882354923659229,0.0405144637681172,0.1271113505902528,0.06606871506308747,0.3452791014793961,1,0,0,0
2012-02-01,AMZN,Technology,-0.0758588954407266,0.0405894637681172,7.5e-05,-0.07593389544072661,0.0405144637681172,0.1232813890258583,0.06942554535249847,0.1461919028309131,1,0,0,0
2012-02-01,BAC,Financials,0.1178123710453882,0.0405894637681172,7.5e-05,0.1177373710453882,0.0405144637681172,0.2823737815382554,0.14522484211396544,-0.47821502298354945,0,1,0,0
2012-02-01,C,Financials,0.084635217442849,0.0405894637681172,7.5e-05,0.084560217442849,0.0405144637681172,0.1676172646873064,0.12788884842482562,-0.36211749545859895,0,1,0,0
2012-02-01,COST,Consumer,0.0460679012290456,0.0405894637681172,7.5e-05,0.045992901229045605,0.0405144637681172,-0.0126020956381778,0.03846977390260102,0.15865325527130514,0,0,0,1
2012-02-01,GOOGL,Technology,0.0657461787206608,0.0405894637681172,7.5e-05,0.06567117872066079,0.0405144637681172,-0.1018578604990921,0.09509678090322737,-0.033729724938883376,1,0,0,0
2012-02-01,GS,Financials,0.0329239785689861,0.0405894637681172,7.5e-05,0.0328489785689861,0.0405144637681172,0.2326659796605674,0.11850271756931788,-0.310793756383125,0,1,0,0
2012-02-01,JNJ,Healthcare,-0.01259334733176,0.0405894637681172,7.5e-05,-0.01266834733176,0.0405144637681172,0.0050321439852647,0.036310754551172976,0.14285808333628514,0,0,1,0
2012-02-01,JPM,Financials,0.0595835801085955,0.0405894637681172,7.5e-05,0.0595085801085955,0.0405144637681172,0.1218043997574289,0.09716166445158077,-0.15201224418091897,0,1,0,0
2012-02-01,KO,Consumer,0.0345033416389595,0.0405894637681172,7.5e-05,0.034428341638959505,0.0405144637681172,-0.0348721424999181,0.028544537487126563,0.10549666164464533,0,0,0,1
2012-02-01,MCD,Consumer,0.0023220371022156,0.0405894637681172,7.5e-05,0.0022470371022156,0.0405144637681172,-0.0127576472680963,0.024910224141592774,0.3851882284378618,0,0,0,1
2012-02-01,MRK,Healthcare,-0.0026125928957436,0.0405894637681172,7.5e-05,-0.0026875928957436,0.0405144637681172,0.0273041968001175,0.04344239741915905,0.20839490582499032,0,0,1,0
2012-02-01,MS,Financials,-0.003159372949034,0.0405894637681172,7.5e-05,-0.003234372949034,0.0405144637681172,0.2326502736478595,0.1594682043683581,-0.3600401337152386,0,1,0,0
2012-02-01,MSFT,Technology,0.0748390043744551,0.0405894637681172,7.5e-05,0.0747640043744551,0.0405144637681172,0.1375198535630402,0.059630280936727856,0.0932036956907214,1,0,0,0
2012-02-01,NVDA,Technology,0.0257275916781996,0.0405894637681172,7.5e-05,0.025652591678199603,0.0405144637681172,0.0656566377612877,0.1164775420623563,-0.38252512465726685,1,0,0,0
2012-02-01,PFE,Healthcare,-0.0126164308411446,0.0405894637681172,7.5e-05,-0.0126914308411446,0.0405144637681172,-0.0110911931704614,0.05372569933571751,0.2239292623200173,0,0,1,0
2012-02-01,PG,Consumer,0.0812191985903147,0.0405894637681172,7.5e-05,0.0811441985903147,0.0405144637681172,-0.0550141434133175,0.03726487151934449,0.030967020121205557,0,0,0,1
2012-02-01,UNH,Healthcare,0.0764622664619807,0.0405894637681172,7.5e-05,0.0763872664619807,0.0405144637681172,0.0253674163658879,0.04194463615411886,0.278173387391371,0,0,1,0
2012-02-01,WMT,Consumer,-0.0371577003156525,0.0405894637681172,7.5e-05,-0.0372327003156525,0.0405144637681172,0.0331895196125373,0.04356034381510384,0.12431467901551096,0,0,0,1
